"0106FE-049126-15  ";01;06;02274;475;3520;2015-07-31 00:00:00.000;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;0;NULL;0;0;0;NULL;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;0;0;0;1;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;0;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;58;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;T;T;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;02274;00000;0;NULL;NULL;B35;NULL;NULL;1;NULL;0;NULL;NULL;"8001124668                    ";NULL;NULL;2015-07-31 10:33:02.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"0102EM-006155-19  ";01;02;00780;"2  ";1491;2019-07-01 00:00:00.000;0;NULL;NULL;0;NULL;NULL;00271;NULL;NULL;411083 NESTLE Leite Condensado 48x395g XU;0;01/07: Abertura  de Registro - Kenny             05/08: Carregamento programado - Kenny           02/08 - Bom dia! Por gentileza alterar o despacho da semana 32 para a semana 33. Entrei em contato com o Mercado e o PAP será enviado apenas na segunda feira. Obrigada Bruna Forigato Intermarket Supply Planner 12/08: Carregamento programado - Francisco      12/08: Carregamento programado - Carina         13/08: [ALTERAÇÃO] Carregamento programado - Carina              12/08 - Pasta entregue ao draft sem o lacre SIF - Carina 12/08 - Lacre sif recebido  - Carina  14/08 - Extensão de deadline de carga concedida somente até 15/08 às 08h, ainda não temos CSI para emissão de LPCO  e desembaraço - Carina  15/08 - 09h - Não recebemos o CSI e perdemos embarque no navio MSC ORIANE - Carina  16/08 - Booking alterado para o navio MSC CAROLINA 23/08 - Carina;220;36832,32;141148,82;220;2250;0;0;NULL;26,09;26,09;0031;0;0;149871,25;0;0;0;0201;NULL;NULL;0411;1918;NULL;"MEDUSN620928                  ";"                              ";105;0002;341;0225;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;2019-08-23 00:00:00.000;NULL;1;NULL;NULL;0;0;0;1;NULL;0;" 12/08: PASTA ENTREGUE AO DRAFT SEM LACRE SIF - CARINA 12/08 - 10h - NOVO FUP ENVIADO AO DRAFT COM INCLUSÃO DO LACRE SIF - CARINA 19/08 - novo fup entregue para alteração de navio - CARINA";2;0;NULL;3268;NULL;NULL;NULL;NULL;"0719           ";0;NULL;0;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;dc;NULL;NULL;NULL;NULL;NULL;19111,68;21470,4;CIF;NULL;T;T;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;0;1;NES077086/2019;05991;NULL;NULL;NULL;NULL;23,269;05991;00780;0;NULL;NULL;155;89;NULL;1;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;0;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;"    ";NULL;NULL;NULL;NULL;NULL;3052;1;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"             ";NULL;NULL;NULL;0468;0;NULL;17;NULL;22001;0;NULL;NULL;NULL;NULL;NULL;22001;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;0;NULL;24;NULL;NULL;NULL;2019-08-16 17:23:57.323;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NESTLE DOMINICANA S.A 4560005383 PORT-AU-PRINCE HAITI NESTLE BRASIL LTDA;9BR6040907510015580000NES0770862019;19BR0011108605;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;" ";NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"0106FE-046017-23  ";01;06;02274;475;6064;2023-08-07 00:00:00.000;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;0;NULL;0;0;0;NULL;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;0;0;0;1;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;0;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;58;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;T;T;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;02274;00000;0;NULL;NULL;B35;NULL;NULL;1;NULL;0;NULL;NULL;"1050083591                    ";NULL;NULL;2023-08-07 13:09:12.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"0106FE-014975-24  ";01;06;02274;475;6082;2024-02-28 00:00:00.000;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;0;NULL;0;0;0;NULL;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;0;0;0;1;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;0;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;58;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;T;T;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;02274;00000;0;NULL;NULL;B35;NULL;NULL;1;NULL;0;NULL;NULL;"1050714264                    ";NULL;NULL;2024-02-28 10:03:18.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"0106FE-023960-16  ";01;06;02274;475;3520;2016-05-13 00:00:00.000;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;0;NULL;0;0;0;NULL;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;0;0;0;1;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;0;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;58;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;T;T;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;02274;00000;0;NULL;NULL;B35;NULL;NULL;1;NULL;0;NULL;NULL;"8001177547                    ";NULL;NULL;2016-05-13 19:01:50.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"0102EW-000102-14  ";01;02;00795;053;2057;2014-05-27 00:00:00.000;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;0;NULL;0;0;0;NULL;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;"3677409083                    ";"                              ";105;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;0;0;0;1;NULL;0;NULL;NULL;0;NULL;2057;NULL;NULL;NULL;NULL;NULL;0;NULL;0;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;"  ";NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;T;T;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;NULL;155;87;NULL;1;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;0;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;"    ";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"             ";NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"0106FE-072466-20  ";01;06;02274;475;3520;2020-12-28 00:00:00.000;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;0;NULL;0;0;0;NULL;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;0;0;0;1;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;0;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;58;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;T;T;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;02274;00000;0;NULL;NULL;B35;NULL;NULL;1;NULL;0;NULL;NULL;"1047533289                    ";NULL;NULL;2020-12-28 10:17:44.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"0101IA-004314-16  ";01;01;02283;"3  ";2912;2016-06-21 00:00:00.000;0;NULL;NULL;0;NULL;NULL;02454;NULL;NULL;" ";0;21/06: Abertura de Registro - Guilherme         22/06: Previsão de Chegada do Navio / Vôo / Caminhão - Damaris  21/06: Chegada da Mercadoria no Local do Desembaraço / Acompanhando a Descarga - Departamento   22/06: DI registrada, agd desembaraço - Enzo    22/06: Processo desembaraçado - Departamento    22/06: Recebimento da DANFE - Denilson          22/06 A 23/06: Com pendencia no SEFAZ, agdo liberação para seguir com a programação de entrega - Deborah Barbosa;790;195470;195470;220;6024,99;0;20385,55;790;197,03;197,03;0004;0;57829,77;195667,03;38637,69;23857,99;58670,63;0039;0039;NULL;1021;"    ";"CLX7602           ";"826963                        ";"17218151534                   ";858;1450;105;0111;"1609458399     ";0;0;0;0;0;0;0;0;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;2016-06-17 00:00:00.000;NULL;1;NULL;NULL;0;0;0;1;NULL;0;" ";2;0;NULL;2605;NULL;NULL;NULL;NULL;NULL;0;NULL;1;NULL;NULL;0;NULL;NULL;NULL;0;NULL;005;DB;"160022363      ";NULL;NULL;NULL;NULL;386,8;660;CPT;NULL;T;T;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;0;1;NULL;17428;NULL;NULL;NULL;NULL;0;02283;17428;0;NULL;0293;B40;94;NULL;1;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;0;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;"    ";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ID00001482-16;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"0101IA-000074-14  ";01;01;01920;"3  ";2192;2014-01-14 00:00:00.000;0;NULL;NULL;0;NULL;NULL;01942;NULL;NULL;" ";0;" 14/01: Abertura de Registro - Carolina          14/01: DI registrada, agd desembaraço - Carolina                14/01: Presença de Carga OK - Departamento      13/01: Previsão de Chegada do Navio / Vôo / Caminhão - Departamento             13/01: Chegada da Mercadoria no Local do Desembaraço / Acompanhando a Descarga - Departamento   14/01: Pagamento da armazenagem realizado - Volleir             14/01: Doctos disponibilizados p/ a Transportadora - Volleir    14/01: Processo desembaraçado - Departamento    15/01:  Processo sendo enviado para o Pre faturamento -Marcus ";NULL;0;0;"   ";0;0;0;NULL;0;0;NULL;0;0;0;0;0;0;0053;0053;NULL;0479;"    ";"KLM0791           ";"31202547                      ";"07420664081                   ";NULL;"    ";105;0125;"1400844144     ";0;0;0;0;0;0;0;0;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;0;0;0;1;NULL;0;" ";2;0;NULL;2681;NULL;2014-01-14 00:00:00.000;NULL;NULL;NULL;0;NULL;0;NULL;NULL;0;NULL;NULL;NULL;0;NULL;017;s2;"               ";NULL;NULL;NULL;NULL;0;0;"   ";NULL;T;T;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;0;0;NULL;NULL;NULL;NULL;2014-01-14 00:00:00.000;NULL;0;01920;NULL;0;NULL;NULL;A88;18;NULL;1;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;0;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;"    ";NULL;NULL;NULL;NULL;NULL;MYIV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"             ";NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"0102EM-017124-21  ";01;02;02866;"2  ";3850;2021-10-18 00:00:00.000;0;NULL;NULL;0;NULL;NULL;00271;NULL;NULL;PNEUS;0;" ";220;57884,9;315530,59;220;0;0;0;NULL;0;0;0003;0;0;57884,9;0;0;0;0002;NULL;NULL;0064;3003;NULL;"SUDU61SSZ137232E              ";"                              ";105;0002;249;0027;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;2021-10-25 00:00:00.000;NULL;1;NULL;NULL;0;0;0;1;NULL;0;" ";2;0;NULL;3850;NULL;NULL;NULL;NULL;"1521           ";0;NULL;0;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;JX;NULL;NULL;NULL;NULL;NULL;17070;17070;FOB;NULL;T;T;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;0;0;NULL;27321;NULL;NULL;NULL;NULL;152;27321;02867;0;NULL;"    ";C22;99;NULL;1;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;0;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;"    ";NULL;NULL;NULL;NULL;NULL;4995;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"             ";NULL;NULL;NULL;NULL;0;NULL;26;NULL;NULL;NULL;NULL;2595;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;" ";1BR591798382PIRELLI734355;21BR0017172630;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;" ";NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;" ";" ";NULL;NULL;NULL;NULL;NULL
"0106FE-053478-20  ";01;06;02274;475;3520;2020-10-09 00:00:00.000;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;0;NULL;0;0;0;NULL;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;0;0;0;1;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;0;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;58;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;T;T;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;02274;00000;0;NULL;NULL;B35;NULL;NULL;1;NULL;0;NULL;NULL;"1047332089                    ";NULL;NULL;2020-10-09 16:41:57.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
