FatoImpo;DtProcessoIsencaoSuspensaoDMM;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtAverbacaoApresentacaoTerminal;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtProcessoEnviadoFaturamento;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtProcessoEnviadoPreFaturamento;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtEntregaReceitaFederal;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtLiberacaoConhecimentoMaritimo;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtPagamentoBL;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtEnvioDocumentosDespachante;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtRegistroLISiscomex;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtRecepcaoFaturaProForma;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtSolicitacaoNumerarioDespesas;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtRecebimentoNumerarioDespesas;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtPedidoSAP;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtEnvioShippingInstruction;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtEmbarqueSolicitada;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtRecepcaoDocumentosOriginais;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtSolicitacaoDANFE;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtEntregaProgramada;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtMercadoriaFabrica;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtNecessidadeFabrica;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtEntregaFabrica;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtEnvioDocumentosCambio;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtChegadaFabricaUltContainer;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtFaturamentoIndaia;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtFaturamentoIndaiaDespesas;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtPrevisaoChegadaNavioVooCaminhao;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtEmissaoLI;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtProtocoloMAPA;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtAutorizacaoEmbarqueLI;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtRecepcaoCopiaBL;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtEnviopendencia;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtDoctosOkImpressao;datetime;NULL;NULL;NULL;YES;NULL;NAO
FatoImpo;DtChegadaVSDtLibProcessoTransp_Uteis;int;NULL;10;0;YES;NULL;NAO
FatoImpo;DtDocsCompAnaliseVSDtChegada_Uteis;int;NULL;10;0;YES;NULL;NAO
FatoImpo;DtDocsCompAnaliseVSDtAnaliseDoc_Uteis;int;NULL;10;0;YES;NULL;NAO
FatoImpo;DtChegadaNavioVSDtPresencaCarga_Uteis;int;NULL;10;0;YES;NULL;NAO
FatoImpo;DtPresencaCargaVSDtRegDi_Uteis;int;NULL;10;0;YES;NULL;NAO
FatoImpo;DtRegDiVSDtLibProcessoTransp_Uteis;int;NULL;10;0;YES;NULL;NAO
FatoImpo;DtRegDiVSDtRecebDanfe_Uteis;int;NULL;10;0;YES;NULL;NAO
FatoImpo;DtDocsCompAnaliseVSDtCriacaoFat_Uteis;int;NULL;10;0;YES;NULL;NAO
FatoImpo;DtRecepFatProFormaVSDtRegLISiscomex_Uteis;int;NULL;10;0;YES;NULL;NAO
FEDERACAO;ID;int;NULL;10;0;NO;NULL;SIM
FEDERACAO;NOME;varchar;50;NULL;NULL;NO;NULL;NAO
FIESP_IMPORTADOR;ID;int;NULL;10;0;NO;NULL;SIM
FIESP_IMPORTADOR;CD_EMPRESA_EST;char;5;NULL;NULL;YES;NULL;NAO
FIESP_IMPORTADOR;CD_EMPRESA_NAC;char;5;NULL;NULL;YES;NULL;NAO
FIESP_IMPORTADOR;FIESP_ID;int;NULL;10;0;YES;NULL;NAO
FIESP_INTERVENIENTE;ID;int;NULL;10;0;NO;NULL;SIM
FIESP_INTERVENIENTE;CD_EMPRESA_EST;char;5;NULL;NULL;YES;NULL;NAO
FIESP_INTERVENIENTE;CD_EMPRESA_NAC;char;5;NULL;NULL;YES;NULL;NAO
FIESP_INTERVENIENTE;FIESP_ID;int;NULL;10;0;YES;NULL;NAO
FILA_CONSULTA_LI_CMD;ID;int;NULL;10;0;NO;NULL;SIM
FILA_CONSULTA_LI_CMD;ID_ORDEM;int;NULL;10;0;NO;NULL;NAO
FILA_CONSULTA_LI_CMD;TX_CMD;varchar;-1;NULL;NULL;YES;NULL;NAO
FILA_CONSULTA_LI_CMD;DT_EXEC;datetime;NULL;NULL;NULL;YES;NULL;NAO
FILA_CONSULTA_LI_ORDEM;ID;int;NULL;10;0;NO;NULL;SIM
