TABLE_NAME,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,NUMERIC_PRECISION,NUMERIC_SCALE,IS_NULLABLE,COLUMN_DEFAULT,CHAVE_PRIMARIA
dtproperties,id,int,,10.0,0.0,NO,,SIM
dtproperties,objectid,int,,10.0,0.0,YES,,NAO
dtproperties,property,varchar,64.0,,,NO,,SIM
dtproperties,value,varchar,255.0,,,YES,,NAO
dtproperties,uvalue,nvarchar,255.0,,,YES,,NAO
dtproperties,lvalue,image,2147483647.0,,,YES,,NAO
dtproperties,version,int,,10.0,0.0,NO,0,NAO
M01_MENU,M01_CD_MENU,char,2.0,,,NO,,SIM
M01_MENU,M01_NM_MENU,varchar,50.0,,,YES,,NAO
M01_MENU,M01_NM_ENG,varchar,50.0,,,YES,,NAO
M01_MENU,M01_NM_ESP,varchar,50.0,,,YES,,NAO
M01_MENU,M01_AP_MENU,varchar,10.0,,,YES,,NAO
M01_MENU,M01_NR_ORDEM,int,,10.0,0.0,YES,,NAO
M01_MENU,M01_IN_ATIVO,bit,,,,YES,-1,NAO
M02_SUBM,M02_CD_MENU,char,2.0,,,NO,,SIM
M02_SUBM,M02_CD_SUBM,char,2.0,,,NO,,SIM
M02_SUBM,M02_NM_SUBM,varchar,50.0,,,YES,,NAO
M02_SUBM,M02_NM_ENG,varchar,50.0,,,YES,,NAO
M02_SUBM,M02_NM_ESP,varchar,50.0,,,YES,,NAO
M02_SUBM,M02_AP_SUBM,varchar,25.0,,,YES,,NAO
M02_SUBM,M02_NM_SPROC,varchar,25.0,,,YES,,NAO
M02_SUBM,M02_EX_EMBARQUE,bit,,,,YES,-1,NAO
M02_SUBM,M02_EX_CALC_KPI,bit,,,,YES,0,NAO
M02_SUBM,M02_EX_DT_PREV,bit,,,,YES,0,NAO
M02_SUBM,M02_EX_DOWNLOAD,bit,,,,YES,0,NAO
M02_SUBM,M02_EX_EMAIL,bit,,,,YES,0,NAO
M02_SUBM,M02_EX_PRINT,bit,,,,YES,0,NAO
M02_SUBM,M02_EX_DOCTOS,bit,,,,YES,0,NAO
M02_SUBM,M02_EX_RELAT,bit,,,,YES,0,NAO
M02_SUBM,M02_EX_QUEBRA,bit,,,,YES,0,NAO
M02_SUBM,M02_EX_EVENTO,bit,,,,YES,0,NAO
M02_SUBM,M02_EX_DIAS,bit,,,,YES,0,NAO
M02_SUBM,M02_EX_ORDEM,bit,,,,YES,0,NAO
M02_SUBM,M02_NR_ORDEM,int,,10.0,0.0,YES,,NAO
M02_SUBM,M02_IN_ATIVO,bit,,,,YES,,NAO
M02_SUBM,M02_NR_MAX_FILTRO,int,,10.0,0.0,YES,-25,NAO
M02_SUBM,M02_NR_MAX_CAMPO,int,,10.0,0.0,YES,-75,NAO
M02_SUBM,M02_IN_VIEW,bit,,,,YES,-1,NAO
M03_LIMITADOR,M03_CD_LIMITADOR,char,10.0,,,NO,,SIM
M03_LIMITADOR,M03_CD_MENU,char,2.0,,,NO,,NAO
M03_LIMITADOR,M03_CD_SUBM,char,2.0,,,NO,,NAO
M03_LIMITADOR,M03_CD_DADO,char,4.0,,,NO,,NAO
M03_LIMITADOR,M03_TP_EXIBIR,char,1.0,,,YES,-2,NAO
M03_LIMITADOR,M03_TP_FOLLOWUP,char,1.0,,,YES,-2,NAO
M03_LIMITADOR,M03_NR_ORDEM,int,,10.0,0.0,YES,,NAO
M03_LIMITADOR,M03_IN_ATIVO,bit,,,,YES,-1,NAO
M04_TEMP_FILTRO,M13_CD_VIEW,char,12.0,,,NO,,NAO
M04_TEMP_FILTRO,M13_CD_FILTRO,char,10.0,,,NO,,NAO
M04_TEMP_FILTRO,M13_NR_ORDEM,int,,10.0,0.0,YES,,NAO
M04_TEMP_FILTRO,M13_IN_PADRAO,bit,,,,YES,,NAO
M04_TEMP_FILTRO,M13_VL_PADRAO,varchar,10.0,,,YES,,NAO
M05_TEMP_CAMPO,M14_CD_VIEW,char,12.0,,,NO,,NAO
M05_TEMP_CAMPO,M14_CD_CAMPO,char,10.0,,,NO,,NAO
M05_TEMP_CAMPO,M14_NR_ORDEM,int,,10.0,0.0,YES,,NAO
M06_VIEW,M06_CD_VIEW,char,12.0,,,NO,,SIM
M06_VIEW,M06_CD_MENU,char,2.0,,,NO,,NAO
M06_VIEW,M06_CD_SUBM,char,2.0,,,NO,,NAO
M06_VIEW,M06_CD_USUARIO,char,4.0,,,NO,,NAO
M06_VIEW,M06_NM_VIEW,varchar,50.0,,,YES,,NAO
M06_VIEW,M06_IN_EMBARQUE,bit,,,,YES,((0)),NAO
M06_VIEW,M06_IN_DT_PREV,bit,,,,YES,((0)),NAO
M06_VIEW,M06_IN_DOWNLOAD,bit,,,,YES,((0)),NAO
M06_VIEW,M06_IN_EMAIL,bit,,,,YES,((0)),NAO
M06_VIEW,M06_IN_PRINT,bit,,,,YES,((0)),NAO
M06_VIEW,M06_IN_DOCTOS,bit,,,,YES,((0)),NAO
M06_VIEW,M06_IN_PADRAO,bit,,,,YES,((0)),NAO
M06_VIEW,M06_IN_SYSTEM,bit,,,,YES,((0)),NAO
M06_VIEW,M06_TP_RELAT,char,1.0,,,YES,((0)),NAO
M06_VIEW,M06_TP_QUEBRA,char,1.0,,,YES,((0)),NAO
M06_VIEW,M06_TP_REF_CLI,char,2.0,,,YES,,NAO
M06_VIEW,M06_CD_EVENTO,char,3.0,,,YES,,NAO
M06_VIEW,M06_NR_DIAS,int,,10.0,0.0,YES,((0)),NAO
M06_VIEW,M06_TX_ORDEM,varchar,100.0,,,YES,,NAO
M06_VIEW,M06_CD_CAMPO,varchar,500.0,,,YES,,NAO
M06_VIEW,M06_TP_ORDEM,varchar,500.0,,,YES,((0)),NAO
M06_VIEW,M06_IN_KPI,char,1.0,,,YES,,NAO
M06_VIEW,M06_TP_LIMITADOR,char,1.0,,,YES,,NAO
M06_VIEW,M06_HR_FREQ_DIARIA,varchar,50.0,,,YES,,NAO
M06_VIEW,M06_FREQ_OCORRE_TODOS,char,1.0,,,YES,,NAO
M06_VIEW,M06_FREQ_OCORRE_SEG,char,1.0,,,YES,,NAO
M06_VIEW,M06_FREQ_OCORRE_TER,char,1.0,,,YES,,NAO
M06_VIEW,M06_FREQ_OCORRE_QUA,char,1.0,,,YES,,NAO
M06_VIEW,M06_FREQ_OCORRE_QUI,char,1.0,,,YES,,NAO
M06_VIEW,M06_FREQ_OCORRE_SEX,char,1.0,,,YES,,NAO
M06_VIEW,M06_FREQ_OCORRE_SAB,char,1.0,,,YES,,NAO
M06_VIEW,M06_FREQ_OCORRE_DOM,char,1.0,,,YES,,NAO
M06_VIEW,M06_DIAS_FREQ_OCORRE,varchar,50.0,,,YES,,NAO
M06_VIEW,M06_CD_ARQUIVO,varchar,50.0,,,YES,,NAO
M06_VIEW,M06_CD_GRUPO,varchar,50.0,,,YES,,NAO
M06_VIEW,M06_CD_CLIENTE,varchar,50.0,,,YES,,NAO
M06_VIEW,M06_CD_MODAL,varchar,50.0,,,YES,,NAO
M06_VIEW,M06_CD_UNIDADE,varchar,50.0,,,YES,,NAO
M06_VIEW,M06_EVENTOS_MARCADOS,varchar,100.0,,,YES,,NAO
M06_VIEW,M06_TP_LIMITADOR_AUX,char,1.0,,,YES,,NAO
M06_VIEW,M06_CD_EVENTO_2,char,3.0,,,YES,,NAO
M06_VIEW,M06_TP_LIMITADOR_2,char,1.0,,,YES,,NAO
M06_VIEW,M06_TP_LIMITADOR_AUX_2,char,1.0,,,YES,,NAO
M06_VIEW,M06_NR_DIAS_2,int,,10.0,0.0,YES,((0)),NAO
M06_VIEW,M06_CD_AREA,varchar,50.0,,,YES,,NAO
M06_VIEW,M06_CD_CELULA,varchar,50.0,,,YES,,NAO
M06_VIEW,M06_CD_LOCAL_DESEMBARQUE,varchar,50.0,,,YES,,NAO
M06_VIEW,M06_CD_TRANSP,varchar,50.0,,,YES,,NAO
M06_VIEW,M06_CD_STATUS_CRODA,varchar,50.0,,,YES,,NAO
M06_VIEW,M06_CD_ARMADOR,varchar,50.0,,,YES,,NAO
M06_VIEW,M06_CD_IMPORTADOR,varchar,50.0,,,YES,,NAO
M07_VIEW_ORDEM,M07_CD_MENU,char,2.0,,,NO,,SIM
M07_VIEW_ORDEM,M07_CD_SUBM,char,2.0,,,NO,,SIM
M07_VIEW_ORDEM,M07_CD_DADO,char,4.0,,,NO,,SIM
M07_VIEW_ORDEM,M07_TX_ORDEM,varchar,256.0,,,YES,,NAO
M07_VIEW_ORDEM,M07_NR_ORDEM,int,,10.0,0.0,YES,,NAO
M08_DOCTOS,M08_CD_DOCTO,char,10.0,,,NO,,SIM
M08_DOCTOS,M08_CD_MENU,char,2.0,,,YES,,NAO
M08_DOCTOS,M08_CD_SUBM,char,2.0,,,YES,,NAO
M08_DOCTOS,M08_NM_DOCTO,varchar,50.0,,,YES,,NAO
M08_DOCTOS,M08_AP_DOCTO,varchar,50.0,,,YES,,NAO
M08_DOCTOS,M08_NR_ORDEM,int,,10.0,0.0,YES,,NAO
M08_DOCTOS,M08_IN_ATIVO,bit,,,,YES,-1,NAO
M09_ACESSO,M09_CD_USUARIO,char,4.0,,,NO,,SIM
M09_ACESSO,M09_CD_MENU,char,2.0,,,NO,,SIM
M09_ACESSO,M09_CD_SUBM,char,2.0,,,NO,,SIM
M09_ACESSO,M09_IN_ACESSO,char,1.0,,,YES,-1,NAO
M10_DADOS,M10_CD_DADO,char,4.0,,,NO,,SIM
M10_DADOS,M10_NM_DADO,varchar,100.0,,,YES,,NAO
M10_DADOS,M10_NM_ENG,varchar,100.0,,,YES,,NAO
M10_DADOS,M10_NM_ESP,varchar,100.0,,,YES,,NAO
M10_DADOS,M10_AP_FILTRO,varchar,25.0,,,YES,,NAO
M10_DADOS,M10_AP_CAMPO,varchar,50.0,,,YES,,NAO
M10_DADOS,M10_TP_DADO,char,1.0,,,YES,((0)),NAO
M10_DADOS,M10_TP_CONSULTA,char,1.0,,,YES,((0)),NAO
M10_DADOS,M10_NM_TABELA,varchar,500.0,,,YES,,NAO
M10_DADOS,M10_CD_ALIAS,char,3.0,,,YES,,NAO
M10_DADOS,M10_NM_CHAVE,varchar,255.0,,,YES,,NAO
M10_DADOS,M10_NM_DESCRICAO,varchar,-1.0,,,YES,,NAO
M10_DADOS,M10_CD_BROKER,varchar,10.0,,,YES,,NAO
M10_DADOS,M10_IN_FILTRO,bit,,,,YES,((0)),NAO
M10_DADOS,M10_IN_CAMPO,bit,,,,YES,((0)),NAO
M10_DADOS,M10_IN_ATIVO,bit,,,,YES,((1)),NAO
M10_DADOS,M10_IN_CHECK,bit,,,,YES,((0)),NAO
M10_DADOS,M10_VL_COLUNA,decimal,,16.0,2.0,YES,,NAO
M10_DADOS,M10_WIDTH,nchar,10.0,,,YES,,NAO
M11_FILTRO,M11_CD_FILTRO,char,10.0,,,NO,,SIM
M11_FILTRO,M11_CD_MENU,char,2.0,,,NO,,NAO
M11_FILTRO,M11_CD_SUBM,char,2.0,,,NO,,NAO
M11_FILTRO,M11_CD_DADO,char,4.0,,,NO,,NAO
M11_FILTRO,M11_TP_EXIBIR,char,1.0,,,YES,((2)),NAO
M11_FILTRO,M11_TP_GRUPO,char,1.0,,,YES,((0)),NAO
M11_FILTRO,M11_TP_FROM,char,1.0,,,YES,((1)),NAO
M11_FILTRO,M11_TX_FROM,varchar,500.0,,,YES,,NAO
M11_FILTRO,M11_TX_WHERE,varchar,100.0,,,YES,,NAO
M11_FILTRO,M11_NR_ORDEM,int,,10.0,0.0,YES,,NAO
M11_FILTRO,M11_IN_ATIVO,bit,,,,YES,((1)),NAO
M11_FILTRO,M11_IN_CHECK,bit,,,,YES,((0)),NAO
M11_FILTRO,M11_IN_OBRIGADO,bit,,,,YES,((0)),NAO
M11_FILTRO,M11_IN_IGNORA_MASK,bit,,,,YES,,NAO
M11_FILTRO,M11_TX_ALIAS,varchar,50.0,,,YES,,NAO
M11_FILTRO,M11_TX_CAMPO,varchar,255.0,,,YES,,NAO
M11_FILTRO,M11_IN_CONS_NULL,bit,,,,YES,,NAO
M11_FILTRO,M11_IN_CONTEM,bit,,,,YES,,NAO
M11_FILTRO,M11_IN_MM,bit,,,,YES,,NAO
M11_FILTRO,M11_IN_DIF,bit,,,,YES,,NAO
M11_FILTRO,M11_IN_VAZIO,bit,,,,YES,,NAO
M11_FILTRO,M11_IN_VARIOS,bit,,,,YES,,NAO
M12_CAMPO,M12_CD_CAMPO,char,10.0,,,NO,,SIM
M12_CAMPO,M12_CD_MENU,char,2.0,,,NO,,NAO
M12_CAMPO,M12_CD_SUBM,char,2.0,,,NO,,NAO
M12_CAMPO,M12_CD_DADO,char,4.0,,,NO,,NAO
M12_CAMPO,M12_TP_EXIBIR,char,1.0,,,YES,-2,NAO
M12_CAMPO,M12_TP_GRUPO,char,1.0,,,YES,0,NAO
M12_CAMPO,M12_NM_TB_ORIGEM,varchar,25.0,,,YES,,NAO
M12_CAMPO,M12_NM_CH_ORIGEM,varchar,500.0,,,YES,,NAO
M12_CAMPO,M12_NR_ORDEM,int,,10.0,0.0,YES,,NAO
M12_CAMPO,M12_IN_ATIVO,bit,,,,YES,-1,NAO
M12_CAMPO,M12_IN_MONTA_SQL,bit,,,,YES,-1,NAO
M12_CAMPO,M12_IN_OBRIGADO,bit,,,,YES,0,NAO
M12_CAMPO,M12_TP_EXIBIR_EXPORT,char,1.0,,,YES,,NAO
M13_VIEW_FILTRO,M13_CD_VIEW,char,12.0,,,NO,,SIM
M13_VIEW_FILTRO,M13_CD_FILTRO,char,10.0,,,NO,,SIM
M13_VIEW_FILTRO,M13_NR_ORDEM,int,,10.0,0.0,YES,,NAO
M13_VIEW_FILTRO,M13_IN_PADRAO,bit,,,,YES,0,NAO
M13_VIEW_FILTRO,M13_VL_PADRAO,varchar,10.0,,,YES,,NAO
M14_VIEW_CAMPO,M14_CD_VIEW,char,12.0,,,NO,,SIM
M14_VIEW_CAMPO,M14_CD_CAMPO,char,12.0,,,NO,,SIM
M14_VIEW_CAMPO,M14_NR_ORDEM,int,,10.0,0.0,YES,,NAO
M14_VIEW_CAMPO,M14_TP_KPI,char,1.0,,,NO,('0'),SIM
M14_VIEW_CAMPO,M14_TP_KPI_AUX,char,1.0,,,YES,((0)),NAO
M15_ESTAT_MENU,M15_NR_ANO,int,,10.0,0.0,NO,,SIM
M15_ESTAT_MENU,M15_NR_MES,int,,10.0,0.0,NO,,SIM
M15_ESTAT_MENU,M15_CD_MENU,char,2.0,,,NO,,SIM
M15_ESTAT_MENU,M15_CD_SUBM,char,2.0,,,NO,,SIM
M15_ESTAT_MENU,M15_CD_USUARIO,char,4.0,,,NO,,SIM
M15_ESTAT_MENU,M15_CD_CARGO,char,3.0,,,YES,,NAO
M15_ESTAT_MENU,M15_CD_GRUPO,char,3.0,,,YES,,NAO
M15_ESTAT_MENU,M15_VL_TOTAL,int,,10.0,0.0,YES,0,NAO
M15_ESTAT_MENU,M15_VL_CHEIO,int,,10.0,0.0,YES,0,NAO
M15_ESTAT_MENU,M15_VL_VAZIO,int,,10.0,0.0,YES,0,NAO
M15_ESTAT_MENU,M15_VL_PER_CHEIO,float,,53.0,,YES,0,NAO
M16_ESTAT_USER,M16_NR_ANO,int,,10.0,0.0,NO,,SIM
M16_ESTAT_USER,M16_NR_MES,int,,10.0,0.0,NO,,SIM
M16_ESTAT_USER,M16_CD_USUARIO,char,4.0,,,NO,,SIM
M16_ESTAT_USER,M16_CD_CARGO,char,3.0,,,YES,,NAO
M16_ESTAT_USER,M16_CD_GRUPO,char,3.0,,,YES,,NAO
M16_ESTAT_USER,M16_VL_TOTAL,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0101,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0102,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0103,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0104,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0105,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0106,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0107,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0108,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0201,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0202,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0203,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0204,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0205,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0206,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0301,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0302,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0303,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0601,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0602,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0603,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0604,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0801,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0605,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0210,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_1001,int,,10.0,0.0,YES,0,NAO
M16_ESTAT_USER,M16_VL_MENU_0109,int,,10.0,0.0,YES,((0)),NAO
M16_ESTAT_USER,M16_VL_MENU_0212,int,,10.0,0.0,YES,((0)),NAO
M16_ESTAT_USER,M16_VL_MENU_0802,int,,10.0,0.0,YES,((0)),NAO
M16_ESTAT_USER,M16_VL_MENU_1301,int,,10.0,0.0,YES,((0)),NAO
M16_ESTAT_USER,M16_VL_MENU_1302,int,,10.0,0.0,YES,((0)),NAO
M16_ESTAT_USER,M16_VL_MENU_0803,int,,10.0,0.0,YES,((0)),NAO
M16_ESTAT_USER,M16_VL_MENU_0111,int,,10.0,0.0,YES,((0)),NAO
M16_ESTAT_USER,M16_VL_MENU_0213,int,,10.0,0.0,YES,((0)),NAO
M16_ESTAT_USER,M16_VL_MENU_0112,int,,10.0,0.0,YES,((0)),NAO
M16_ESTAT_USER,M16_VL_MENU_0214,int,,10.0,0.0,YES,((0)),NAO
M16_ESTAT_USER,M16_VL_MENU_0215,int,,10.0,0.0,YES,,NAO
M17_VIEW_CONS,M17_CD_VIEW,char,12.0,,,YES,,NAO
M17_VIEW_CONS,M17_CD_FILTRO_DADO,varchar,50.0,,,YES,,NAO
M17_VIEW_CONS,M17_CD_FILTRO_CONS,varchar,5000.0,,,YES,,NAO
M17_VIEW_CONS,M17_CD_FILTRO_COMBO,varchar,50.0,,,YES,,NAO
M17_VIEW_CONS,M17_DT_ULT_PESQUISA,datetime,,,,YES,,NAO
M17_VIEW_CONS,M17_CONTADOR,int,,10.0,0.0,YES,((0)),NAO
M18_DOCTOS_ADM_PEDIDOS,M18_CD_DOCTO,char,10.0,,,YES,,NAO
M18_DOCTOS_ADM_PEDIDOS,M18_CD_USUARIO,char,4.0,,,YES,,NAO
M18_DOCTOS_ADM_PEDIDOS,M18_IN_ATIVO,char,1.0,,,YES,,NAO
M19_VIEW_HORARIO,M19_CD_VIEW,char,12.0,,,YES,,NAO
M19_VIEW_HORARIO,M19_NR_ALERTA,int,,10.0,0.0,YES,,NAO
M19_VIEW_HORARIO,M19_HR_ALERTA,varchar,50.0,,,YES,,NAO
M19_VIEW_HORARIO,M19_DT_ULTIMA_EXEC,datetime,,,,YES,,NAO
sysdiagrams,name,nvarchar,128.0,,,NO,,NAO
sysdiagrams,principal_id,int,,10.0,0.0,NO,,NAO
sysdiagrams,diagram_id,int,,10.0,0.0,NO,,SIM
sysdiagrams,version,int,,10.0,0.0,YES,,NAO
sysdiagrams,definition,varbinary,-1.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,NR_PROCESSO,char,18.0,,,NO,,SIM
TADICAO_DE_IMPORTACAO,NR_ADICAO,char,3.0,,,NO,,SIM
TADICAO_DE_IMPORTACAO,CD_ACORDO_ALADI,char,3.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_AGENC_AGENT_IMP,char,4.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_APLICACAO_MERC,char,1.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_AUSENCIA_FABRIC,char,1.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_BANC_AGENTE_IMP,char,5.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_COBERT_CAMBIAL,char,1.0,,,YES,('1'),NAO
TADICAO_DE_IMPORTACAO,CD_FABRICANTE,char,5.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_FORNECEDOR,char,5.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_FUND_LEG_REGIME,char,2.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_INCOTERMS_VENDA,char,3.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_LOC_COND_VENDA,char,4.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_MD_FRETE_MERC,char,3.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_MERC_NALADI_NCC,char,7.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_MERC_NALADI_SH,char,8.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_MERC_NBM_SH,char,8.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_NCM_SH,char,8.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_MERCADORIA_NCM,char,11.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_METOD_VALORACAO,char,2.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_MODALIDADE_PGTO,char,2.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_MOEDA_NEGOCIADA,char,3.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_MOEDA_SEG_MERC,char,3.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_MOEDAS_DESPESAS,char,3.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_MOTIVO_ADM_TEMP,char,2.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_MOTIVO_SEM_COB,char,2.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_ORGAO_FIN_INTER,char,2.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_PAIS_AQUIS_MERC,char,3.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_PAIS_ORIG_MERC,char,3.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_PAIS_PROC_MERC,char,3.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_PERIOD_PGTO_360,char,1.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_REGIME_TRIBUTAR,char,1.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_TAXA_JUROS,char,4.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_TIPO_ACORDO_TAR,char,1.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_TIPO_AGENTE_IMP,char,1.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_URF_ENTR_MERC,char,7.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_VIA_TRANSPORTE,char,2.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,CD_VINC_IMPO_EXPO,char,1.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,ED_CIDAD_FABRIC,char,25.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,ED_CIDAD_FORN_ESTR,char,25.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,ED_COMPL_FABRIC,char,21.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,ED_COMPL_FORN_ESTR,char,21.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,ED_ESTAD_FORN_ESTR,char,25.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,ED_ESTADO_FABRIC,char,25.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,ED_LOGR_FABRIC,char,40.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,ED_LOGR_FORN_ESTR,char,40.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,ED_NR_FABRIC,char,6.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,ED_NR_FORN_ESTR,char,6.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,IN_BEM_ENCOMENDA,bit,,,,NO,0,NAO
TADICAO_DE_IMPORTACAO,IN_IPI_NAO_TRIBUT,bit,,,,NO,0,NAO
TADICAO_DE_IMPORTACAO,IN_JUROS_ATE_360,bit,,,,NO,0,NAO
TADICAO_DE_IMPORTACAO,IN_MATERIAL_USADO,bit,,,,NO,0,NAO
TADICAO_DE_IMPORTACAO,IN_MULTIMODAL,bit,,,,NO,0,NAO
TADICAO_DE_IMPORTACAO,IN_PGTO_VARIAV_360,bit,,,,NO,0,NAO
TADICAO_DE_IMPORTACAO,NM_FABRICANTE_MERC,char,60.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,NM_FORN_ESTR,char,60.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,NR_AGENTE_IMP,char,14.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,NR_DCTO_REDUCAO,char,8.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,NR_OPER_TRAT_PREV,char,10.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,NR_ROF,char,8.0,,,YES,,NAO
TADICAO_DE_IMPORTACAO,PC_COEF_REDUC_II,float,,53.0,,NO,0,NAO
TADICAO_DE_IMPORTACAO,PC_COMISSAO_AG_IMP,float,,53.0,,NO,0,NAO
TADICAO_DE_IMPORTACAO,PC_TAXA_JUROS,float,,53.0,,NO,0,NAO
TADICAO_DE_IMPORTACAO,PL_MERCADORIA,float,,53.0,,NO,0,NAO
TADICAO_DE_IMPORTACAO,QT_ITENS_ADICAO,int,,10.0,0.0,NO,0,NAO
TADICAO_DE_IMPORTACAO,QT_PARC_FINANC_360,int,,10.0,0.0,NO,0,NAO
TADICAO_DE_IMPORTACAO,QT_PERIOD_PGTO_360,int,,10.0,0.0,NO,0,NAO
TADICAO_DE_IMPORTACAO,QT_UN_ESTATISTICA,float,,53.0,,YES,0,NAO
TADICAO_DE_IMPORTACAO,TX_COMPL_VL_ADUAN,char,250.0,,,YES,0,NAO
TADICAO_DE_IMPORTACAO,VL_ACRESCIMOS_MN,float,,53.0,,YES,0,NAO
TADICAO_DE_IMPORTACAO,vl_base_calculo_mn,float,,53.0,,NO,0,NAO
TADICAO_DE_IMPORTACAO,VL_CALC_DCR_DOLAR,float,,53.0,,NO,0,NAO
TADICAO_DE_IMPORTACAO,VL_COMISSAO_AG_IMP,float,,53.0,,NO,0,NAO
TADICAO_DE_IMPORTACAO,VL_DEDUCOES_MN,float,,53.0,,YES,0,NAO
TADICAO_DE_IMPORTACAO,VL_DESPESAS_MN,float,,53.0,,YES,0,NAO
