TABLE_NAME,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,NUMERIC_PRECISION,NUMERIC_SCALE,IS_NULLABLE,COLUMN_DEFAULT,CHAVE_PRIMARIA
SapiensClientes,intnet,varchar,100.0,,,YES,,NAO
SapiensClientes,codroe,varchar,3.0,,,YES,,NAO
SapiensClientes,seqroe,smallint,,5.0,0.0,YES,,NAO
SapiensClientes,codfor,int,,10.0,0.0,YES,,NAO
SapiensClientes,clirep,int,,10.0,0.0,YES,,NAO
SapiensClientes,clitra,int,,10.0,0.0,YES,,NAO
SapiensClientes,usucad,bigint,,19.0,0.0,YES,,NAO
SapiensClientes,datcad,datetime2,,,,YES,,NAO
SapiensClientes,datfim,datetime2,,,,YES,,NAO
SapiensClientes,horcad,int,,10.0,0.0,YES,,NAO
SapiensClientes,horfim,int,,10.0,0.0,YES,,NAO
SapiensClientes,datvct,datetime2,,,,YES,,NAO
SapiensClientes,datatu,datetime2,,,,YES,,NAO
SapiensClientes,horatu,int,,10.0,0.0,YES,,NAO
SapiensClientes,usuatu,bigint,,19.0,0.0,YES,,NAO
SapiensClientes,qtdatu,smallint,,5.0,0.0,YES,,NAO
SapiensClientes,daticv,datetime2,,,,YES,,NAO
SapiensClientes,sitcli,varchar,1.0,,,NO,,NAO
SapiensClientes,codmot,int,,10.0,0.0,YES,,NAO
SapiensClientes,blocre,varchar,1.0,,,YES,,NAO
SapiensClientes,obsmot,varchar,250.0,,,YES,,NAO
SapiensClientes,usumot,bigint,,19.0,0.0,YES,,NAO
SapiensClientes,datmot,datetime2,,,,YES,,NAO
SapiensClientes,hormot,int,,10.0,0.0,YES,,NAO
SapiensClientes,usuope,bigint,,19.0,0.0,YES,,NAO
SapiensClientes,codama,varchar,30.0,,,YES,,NAO
SapiensClientes,codsab,varchar,30.0,,,YES,,NAO
SapiensClientes,codgal,varchar,30.0,,,YES,,NAO
SapiensClientes,triicm,varchar,1.0,,,YES,,NAO
SapiensClientes,triipi,varchar,1.0,,,YES,,NAO
SapiensClientes,baient,varchar,75.0,,,YES,,NAO
SapiensClientes,baicob,varchar,75.0,,,YES,,NAO
SapiensClientes,clifor,varchar,1.0,,,YES,,NAO
SapiensClientes,idecli,varchar,20.0,,,YES,,NAO
SapiensClientes,tripis,varchar,1.0,,,YES,,NAO
SapiensClientes,tricof,varchar,1.0,,,YES,,NAO
SapiensClientes,indexp,smallint,,5.0,0.0,YES,,NAO
SapiensClientes,datpal,datetime2,,,,YES,,NAO
SapiensClientes,horpal,int,,10.0,0.0,YES,,NAO
SapiensClientes,retcof,varchar,1.0,,,YES,,NAO
SapiensClientes,retcsl,varchar,1.0,,,YES,,NAO
SapiensClientes,retpis,varchar,1.0,,,YES,,NAO
SapiensClientes,retour,varchar,1.0,,,YES,,NAO
SapiensClientes,codsro,varchar,3.0,,,YES,,NAO
SapiensClientes,datsuf,datetime2,,,,YES,,NAO
SapiensClientes,cepfre,int,,10.0,0.0,YES,,NAO
SapiensClientes,codpdv,int,,10.0,0.0,YES,,NAO
SapiensClientes,datpdv,datetime2,,,,YES,,NAO
SapiensClientes,horpdv,int,,10.0,0.0,YES,,NAO
SapiensClientes,retpro,varchar,1.0,,,YES,,NAO
SapiensClientes,retirf,varchar,1.0,,,YES,,NAO
SapiensClientes,limret,varchar,1.0,,,YES,,NAO
SapiensClientes,codcnv,smallint,,5.0,0.0,YES,,NAO
SapiensClientes,calfun,varchar,1.0,,,YES,,NAO
SapiensClientes,eencli,varchar,18.0,,,YES,,NAO
SapiensClientes,eenent,varchar,18.0,,,YES,,NAO
SapiensClientes,eencob,varchar,18.0,,,YES,,NAO
SapiensClientes,perain,decimal,,4.0,2.0,YES,,NAO
SapiensClientes,nencli,varchar,60.0,,,YES,,NAO
SapiensClientes,nenent,varchar,60.0,,,YES,,NAO
SapiensClientes,nencob,varchar,60.0,,,YES,,NAO
SapiensClientes,tipace,smallint,,5.0,0.0,NO,,NAO
SapiensClientes,emanfe,varchar,100.0,,,YES,,NAO
SapiensClientes,insanp,int,,10.0,0.0,YES,,NAO
SapiensClientes,indcoo,varchar,1.0,,,YES,,NAO
SapiensClientes,codrtr,smallint,,5.0,0.0,YES,,NAO
SapiensClientes,regest,smallint,,5.0,0.0,YES,,NAO
SapiensClientes,natret,smallint,,5.0,0.0,YES,,NAO
SapiensClientes,natpis,int,,10.0,0.0,YES,,NAO
SapiensClientes,natcof,int,,10.0,0.0,YES,,NAO
SapiensClientes,numidf,varchar,40.0,,,YES,,NAO
SapiensClientes,codmsg,smallint,,5.0,0.0,YES,,NAO
SapiensClientes,codms2,smallint,,5.0,0.0,YES,,NAO
SapiensClientes,codms3,smallint,,5.0,0.0,YES,,NAO
SapiensClientes,codms4,smallint,,5.0,0.0,YES,,NAO
SapiensClientes,calsen,varchar,1.0,,,YES,,NAO
SapiensClientes,tipemp,smallint,,5.0,0.0,YES,,NAO
SapiensClientes,confin,varchar,1.0,,,YES,,NAO
SapiensClientes,rotanx,smallint,,5.0,0.0,YES,,NAO
SapiensClientes,numanx,bigint,,19.0,0.0,YES,,NAO
Service,id,bigint,,19.0,0.0,NO,,SIM
Service,aKey,nvarchar,255.0,,,YES,,NAO
Service,name,nvarchar,255.0,,,YES,,NAO
Supplier,id,bigint,,19.0,0.0,NO,,SIM
Supplier,aKey,nvarchar,255.0,,,YES,,NAO
Supplier,city,nvarchar,255.0,,,YES,,NAO
Supplier,neighborhood,nvarchar,255.0,,,YES,,NAO
Supplier,number,nvarchar,255.0,,,YES,,NAO
Supplier,state,nvarchar,255.0,,,YES,,NAO
Supplier,street,nvarchar,255.0,,,YES,,NAO
Supplier,zipCode,nvarchar,255.0,,,YES,,NAO
Supplier,codigoTributacao,nvarchar,255.0,,,YES,,NAO
Supplier,fax,nvarchar,255.0,,,YES,,NAO
Supplier,fone,nvarchar,255.0,,,YES,,NAO
Supplier,inscEstadual,nvarchar,255.0,,,YES,,NAO
Supplier,inscMunicipal,nvarchar,255.0,,,YES,,NAO
Supplier,name,nvarchar,255.0,,,YES,,NAO
Supplier,seniorKey,nvarchar,255.0,,,YES,,NAO
Supplier,taxID,nvarchar,255.0,,,YES,,NAO
Supplier,type,nvarchar,255.0,,,YES,,NAO
Supplier,Country_id,bigint,,19.0,0.0,YES,,NAO
sysdiagrams,name,nvarchar,128.0,,,NO,,NAO
sysdiagrams,principal_id,int,,10.0,0.0,NO,,NAO
sysdiagrams,diagram_id,int,,10.0,0.0,NO,,NAO
sysdiagrams,version,int,,10.0,0.0,YES,,NAO
sysdiagrams,definition,varbinary,-1.0,,,YES,,NAO
